Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,1.0336427138941109,-0.9437847057661096,0.10949120972920436,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,0.1882629443164927,0.5803110592172714,-0.3577466232137269,0.32754804247899977,0.13639922907436594,0.10949120972920436,0.2657762923734712,0.4169111397166843,-1.2851021213027458,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,2.795274462737764,-0.5553491651435286,-0.9437847057661096,-1.4517633686297313,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-0.7879253720788377,0.7452562215242361,-0.09196099393001314,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,1.1178609566932276,-0.9437847057661096,0.4368510406754328,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-0.9273595488985674,0.1421296478268353,-0.7214991303650679,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,2.7420907106967416,0.5803110592172714,-0.3577466232137269,-0.5352706436814875,0.849836363756802,0.86493697345127,0.2657762923734712,-2.398592660967417,-0.01223906782193087,0
0.48189987357506,0.7400128699009548,1.0395388664432423,0.5803110592172714,-0.3577466232137269,0.005733962379063657,0.14929267126742202,1.116752228025292,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,1.0395388664432423,0.5803110592172714,-0.3577466232137269,-0.44380182368774485,-0.4423730649250401,-1.3510372668001225,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,1.0395388664432423,0.5803110592172714,-0.3577466232137269,-0.834217518782988,0.37421160730184466,-0.3689577739614372,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-1.1950731683924483,1.0905139513605155,-0.2430501466744263,0.2657762923734712,0.4169111397166843,-1.2851021213027458,0
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,0.532237414050363,-0.9437847057661096,0.033946633356997796,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,-1.3513278493843526,0.1882629443164927,-1.7232137559963252,-0.3577466232137269,-0.22293808760529302,-0.9437847057661096,-0.5955915030780569,-1.5647359200001072,0.4169111397166843,1.2606239856588841,1
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.27090344443128006,-0.9437847057661096,-1.1999481140557093,0.2657762923734712,-2.398592660967417,1.2606239856588841,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,0.49710000149179107,-0.9437847057661096,0.2353988370162153,0.2657762923734712,0.4169111397166843,-1.2851021213027458,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.778443848055096,1.5632734984392382,-0.21786862121702408,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,2.0437038907762326,-0.9437847057661096,-0.4948654012484482,0.2657762923734712,-2.398592660967417,1.2606239856588841,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-0.778443848055096,0.4250690737300103,-0.1926870957596219,0.2657762923734712,-2.398592660967417,-0.01223906782193087,0
0.48189987357506,0.7400128699009548,1.0395388664432423,-1.7232137559963252,-0.3577466232137269,-0.35177526698672323,0.4293668877943623,-0.2934131975892307,0.2657762923734712,-2.398592660967417,-1.2851021213027458,0
0.48189987357506,0.7400128699009548,0.1882629443164927,0.5803110592172714,-0.3577466232137269,-0.15545194602454385,1.1513996506055024,0.6886662952494547,0.2657762923734712,0.4169111397166843,-0.01223906782193087,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,2.795274462737764,3.103403634606178,-0.9437847057661096,1.6959273135455422,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.6674542433065912,0.6700444753980757,-0.04159794301520877,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,1.0395388664432423,-1.7232137559963252,-0.3577466232137269,0.12843603798042577,-0.198830267945092,-0.34377624850403504,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,-1.3513278493843526,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-1.424302955084084,-0.9437847057661096,-2.232390657809199,0.2657762923734712,0.4169111397166843,1.2606239856588841,0
-2.075119863761993,-1.3513278493843526,1.0395388664432423,0.5803110592172714,-0.3577466232137269,-0.13704663468433953,0.5482730769081017,-0.09196099393001314,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,0.1882629443164927,0.5803110592172714,-0.3577466232137269,0.09497183554369065,1.4694378913675523,1.9477425681195641,0.2657762923734712,0.4169111397166843,1.2606239856588841,0
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.46220713502794913,-0.9437847057661096,-1.2503111649705139,0.2657762923734712,0.4169111397166843,1.2606239856588841,0
0.48189987357506,-1.3513278493843526,0.1882629443164927,0.5803110592172714,2.795274462737764,0.3883413435724019,-0.9437847057661096,-0.44450235033364377,0.2657762923734712,0.4169111397166843,-1.2851021213027458,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.2764808115040692,0.2502913017796946,-0.2430501466744263,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.9597082779207446,0.5368122394031629,0.10949120972920436,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-1.2090165860744213,0.008897411831922528,-0.5955915030780569,0.2657762923734712,-2.398592660967417,1.2606239856588841,0
-2.075119863761993,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.1833387813884898,0.10130041421549106,0.5123956170476394,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,-1.3513278493843526,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-0.13816210809889737,0.2510076041237533,-0.34377624850403504,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.22070714077617734,-0.9437847057661096,-1.0992220122261007,0.2657762923734712,0.4169111397166843,1.2606239856588841,0
0.48189987357506,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-1.224633213878231,-0.07490996242294196,-1.930212352320373,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.8899911895108799,-0.9437847057661096,-1.2251296395131117,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.03051892359406606,0.7294975699549454,0.2605803624736175,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,2.795274462737764,0.39001455369423865,-0.9437847057661096,-0.6963176049076657,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.3266771151591719,-0.9437847057661096,-0.8977698085668832,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,0.1882629443164927,0.5803110592172714,-0.3577466232137269,0.9220953724383272,-0.9437847057661096,-2.0057569286925796,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,1.0180260860903012,-0.9437847057661096,0.5123956170476394,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
-2.075119863761993,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.7533456962275448,1.520295357795718,-0.09196099393001314,0.2657762923734712,-2.398592660967417,1.2606239856588841,0
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,0.0023875421353901443,0.6858031269673664,0.5123956170476394,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
-2.075119863761993,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-1.1532429153465296,0.23381634786634517,-0.5955915030780569,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.5073838083175416,-0.9437847057661096,-0.09196099393001314,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,0.13066698480954145,-0.9437847057661096,-0.2934131975892307,0.2657762923734712,0.4169111397166843,-0.01223906782193087,0
0.48189987357506,0.7400128699009548,1.0395388664432423,0.5803110592172714,-0.3577466232137269,0.34595335381920406,-0.9437847057661096,0.2605803624736175,0.2657762923734712,0.4169111397166843,1.2606239856588841,0
0.48189987357506,0.7400128699009548,1.0395388664432423,0.5803110592172714,-0.3577466232137269,-0.7182082836689728,-0.10785987024964082,-0.6711360794502634,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-1.0394646270616301,0.19585232363123561,-0.6963176049076657,0.2657762923734712,0.4169111397166843,-0.01223906782193087,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.35121753027944436,0.6320804511629662,0.2857618879310197,0.2657762923734712,0.4169111397166843,-1.2851021213027458,0
0.48189987357506,0.7400128699009548,0.1882629443164927,0.5803110592172714,-0.3577466232137269,2.2779533078333785,0.6678955683658997,1.4189305335141182,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,1.0395388664432423,-1.7232137559963252,-0.3577466232137269,-0.3562371606449546,1.1041236958976302,0.5123956170476394,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.834217518782988,1.7752989922806048,-0.09196099393001314,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,2.7420907106967416,0.5803110592172714,-0.3577466232137269,-0.5391748006324399,-0.9437847057661096,-0.6207730285354591,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
0.48189987357506,0.7400128699009548,-0.6630129778102569,-1.7232137559963252,2.795274462737764,-0.7734242176895858,1.526742078892246,1.0412076516530853,-2.4799920261868964,-2.398592660967417,-1.2851021213027458,0
0.48189987357506,0.7400128699009548,0.1882629443164927,0.5803110592172714,-0.3577466232137269,0.5294487305139683,-0.9437847057661096,0.10949120972920436,0.2657762923734712,-2.398592660967417,-1.2851021213027458,0
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,0.09497183554369065,-0.9437847057661096,-0.1926870957596219,0.2657762923734712,-2.398592660967417,-0.01223906782193087,0
0.48189987357506,-1.3513278493843526,-0.6630129778102569,-1.7232137559963252,-0.3577466232137269,-0.44380182368774485,0.6707607777421344,0.059128158814399985,-2.4799920261868964,-2.398592660967417,1.2606239856588841,0
0.48189987357506,0.7400128699009548,2.7420907106967416,-1.7232137559963252,2.795274462737764,1.7313713347000381,-0.9437847057661096,0.033946633356997796,-4.310504238560475,0.4169111397166843,1.2606239856588841,1
-2.075119863761993,-1.3513278493843526,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,0.16970855431906576,-0.9437847057661096,0.31094341338842185,0.2657762923734712,-2.398592660967417,-0.01223906782193087,0
0.48189987357506,0.7400128699009548,-0.6630129778102569,0.5803110592172714,-0.3577466232137269,-0.4393399300295135,1.252398281117775,1.2174783298549006,0.2657762923734712,0.4169111397166843,1.2606239856588841,1
